ID_HerramientasQS,NumeroSerie,NumeroReparacion,Tipo,Fabricante,Modelo,Ejecución,Estado
612,09073745,100531,Destornillador EC,AMT,HSX1032WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
613,09073746,100540,Destornillador EC,AMT,HSX1032WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
614,09073747,100528,Destornillador EC,AMT,HSX1032WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
615,09073748,100539,Destornillador EC,AMT,HSX1032WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
616,09073749,100530,Destornillador EC,AMT,HSX1032WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
617,09073750,100565,Destornillador EC,AMT,HSX1032WV38,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
618,09073751,100537,Destornillador EC,AMT,HSX1032WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
619,09073752,100529,Destornillador EC,AMT,HSX1032WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
62,09060500,09060500,Destornillador EC,AMT,ECR105DWR50DWA50AZ150,husillo / Spindel,en el servicio / im Betrieb
620,09073753,100549,Destornillador EC,AMT,HSX1032WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
621,09073754,100545,Destornillador EC,AMT,HSX1032WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
622,09073755,100534,Destornillador EC,AMT,HSX1032WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
623,09073756,100535,Destornillador EC,AMT,HSX1032WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
624,09073757,100538,Destornillador EC,AMT,HSX1032WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
625,09073758,100533,Destornillador EC,AMT,HSX1032WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
626,09073759,100536,Destornillador EC,AMT,HSX1032WV38,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
627,09073760,100532,Destornillador EC,AMT,HSX1032WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
628,09073761,100559,Destornillador EC,AMT,HSX1039WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
629,09073762,100570,Destornillador EC,AMT,HSX1039WV38,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
63,09060501,100121,Destornillador EC,AMT,HCX1064WV38GF,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
630,09073763,100583,Destornillador EC,AMT,HSX1039WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
631,09073764,100543,Destornillador EC,AMT,HSX1039WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
632,09073765,100558,Destornillador EC,AMT,HSX1039WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
633,09073766,100548,Destornillador EC,AMT,HSX1039WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
634,09073767,100527,Destornillador EC,AMT,HSX1064WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
635,09073768,100550,Destornillador EC,AMT,HSX1064WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
636,09073769,09073769,Destornillador EC,AMT,HSX1064WV38GF,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
637,09073770,100541,Destornillador EC,AMT,HSX1064WV38GF,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
638,09073771,100551,Destornillador EC,AMT,HSX1064WV38GF,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
639,09073772,100542,Destornillador EC,AMT,HSX1064WV38GF,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
64,09060502,100122,Destornillador EC,AMT,HCX1064WV38GF,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
640,09073773,100546,Destornillador EC,AMT,PSX1015ZV38,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
641,09073774,100547,Destornillador EC,AMT,PSX1015ZV38,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
642,09074632,100590,Destornillador EC,AMT,HSX1015WV14,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
643,09074633,100661,Destornillador EC,AMT,HSX1015WV14,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
644,09074634,100660,Destornillador EC,AMT,HSX1015WV14,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
645,09074635,100650,Destornillador EC,AMT,HSX1025WV38,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
646,09074636,100651,Destornillador EC,AMT,HSX1025WV38,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
647,09074637,100649,Destornillador EC,AMT,HSX1025WV38,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
648,09074638,100648,Destornillador EC,AMT,HSX1025WV38,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
649,09074639,100653,Destornillador EC,AMT,HSX1025WV38,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
65,09060506,09060506,Destornillador EC,AMT,ECR334DWR450W3SOD380-800,husillo / Spindel,en el servicio / im Betrieb
650,09074640,100654,Destornillador EC,AMT,HSX1025WV38,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
651,09074641,100658,Destornillador EC,AMT,HSX1025WV38,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
652,09074642,100656,Destornillador EC,AMT,HSX1025WV38,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
653,09074643,100631,Destornillador EC,AMT,HCX1025WV38,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
654,09074644,100598,Destornillador EC,AMT,PSX1015ZV38,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
655,09074645,100576,Destornillador EC,AMT,PSX1015ZV38,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
656,09074646,100586,Destornillador EC,AMT,PSX1015ZV38,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
657,09074647,100596,Destornillador EC,AMT,PSX1015ZV38,Atornillador pistola / Pistolenschrauber,en la bodega / Im Lager
658,09074648,100587,Destornillador EC,AMT,PSX1015ZV38,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
659,09074649,100597,Destornillador EC,AMT,PSX1015ZV38,Atornillador pistola / Pistolenschrauber,en la bodega / Im Lager
66,09060507,09060507,Destornillador EC,AMT,ECR211DWR120DWA120AZ250,husillo / Spindel,en el servicio / im Betrieb
660,09074650,100584,Destornillador EC,AMT,PSX1015ZV38,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
661,09074651,100595,Destornillador EC,AMT,PSX1015ZV38,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
662,09074652,100585,Destornillador EC,AMT,PSX1015ZV38,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
663,09074653,100577,Destornillador EC,AMT,PSX1015ZV38,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
664,09074659,100662,Destornillador EC,AMT,PSX1015ZV38,Atornillador pistola / Pistolenschrauber,en la bodega / Im Lager
665,09074932,100630,Destornillador EC,AMT,HSX1025WV38,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
666,09074933,100655,Destornillador EC,AMT,HSX1025WV38,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
667,09074934,100657,Destornillador EC,AMT,HSX1025WV38,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
668,09074935,100652,Destornillador EC,AMT,HSX1025WV38,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
669,09074936,100632,Destornillador EC,AMT,HSX1025WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
67,09060511,09060511,Destornillador EC,AMT,ECR344DWR450DWA450SZ380,husillo / Spindel,en mantenimiento / Wartung/Rep
670,09074937,100659,Destornillador EC,AMT,HSX1039WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
671,09074938,100641,Destornillador EC,AMT,HSX1039WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
672,09074939,100638,Destornillador EC,AMT,HSX1039WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
673,09074940,100633,Destornillador EC,AMT,HSX1039WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
674,09074941,100642,Destornillador EC,AMT,HSX1039WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
675,09075029,100573,Destornillador EC,AMT,HSX1025WV38GF,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
676,09075030,100574,Destornillador EC,AMT,HSX1025WV38GF,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
677,09075044,09075044,Destornillador EC,AMT,ESX222U2ZWRX270WX2 SWDX200-200SOX240Gix2,husillo / Spindel,en el servicio / im Betrieb
678,09075047,09075047,Destornillador EC,AMT,ESX222U2ZWRX270WX2 SWDX200-200SOX240Gix2,husillo / Spindel,en el servicio / im Betrieb
679,09075069,100599,Destornillador EC,AMT,HSX1064WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
68,09060512,09060512,Destornillador EC,AMT,ECR344DWR450DWA450SZ380,husillo / Spindel,en mantenimiento / Wartung/Rep
680,09075070,09075070,Destornillador EC,AMT,HSX1064WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
681,09075167,100607,Destornillador EC,AMT,HSX1025WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
682,09075168,100620,Destornillador EC,AMT,HSX1025WV38,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
683,09075169,100622,Destornillador EC,AMT,HSX1025WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
684,09075170,100621,Destornillador EC,AMT,HSX1025WV38,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
685,09075171,100614,Destornillador EC,AMT,HSX1025WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
686,09075172,100615,Destornillador EC,AMT,HSX1025WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
687,09075173,100616,Destornillador EC,AMT,HSX1025WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
688,09075174,100617,Destornillador EC,AMT,HSX1025WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
689,09075175,100618,Destornillador EC,AMT,HSX1025WV38,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
69,09060548,09060548,Destornillador EC,AMT,ECR220Q2DWR200DWA200AZ250,husillo / Spindel,en el servicio / im Betrieb
690,09075176,100619,Destornillador EC,AMT,HSX1025WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
691,09075177,100579,Destornillador EC,AMT,HSX1039WV38,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
692,09075178,100582,Destornillador EC,AMT,HSX1039WV38,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
693,09075179,100578,Destornillador EC,AMT,HSX1039WV38,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
694,09075180,100589,Destornillador EC,AMT,HSX1039WV38,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
695,09075181,100604,Destornillador EC,AMT,HSX1039WV38,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
696,09075182,100611,Destornillador EC,AMT,HSX1039WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
697,09075183,100610,Destornillador EC,AMT,HSX1039WV38,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
698,09075184,100605,Destornillador EC,AMT,HSX1039WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
699,09075185,100602,Destornillador EC,AMT,HSX1039WV38,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
7,09059982,100412,Destornillador EC,AMT,HCX2100WV12,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
70,09060549,09060549,Destornillador EC,AMT,ECR220Q2DWR200DWA200AZ250,husillo / Spindel,en el servicio / im Betrieb
700,09075186,100612,Destornillador EC,AMT,HSX1039WV38,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
701,09075187,100603,Destornillador EC,AMT,HSX1039WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
702,09075188,100606,Destornillador EC,AMT,HSX1039WV38,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
703,09075189,100608,Destornillador EC,AMT,HSX1039WV38,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
704,09075190,100613,Destornillador EC,AMT,HSX1039WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
705,09075191,100609,Destornillador EC,AMT,HSX1039WV38,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
706,09075192,100624,Destornillador EC,AMT,HSX1064WV38,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
707,09075193,100623,Destornillador EC,AMT,HSX1064WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
708,09075194,100625,Destornillador EC,AMT,HSX1064WV38,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
709,09075195,100627,Destornillador EC,AMT,HSX1064WV38,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
71,09060550,09060550,Destornillador EC,AMT,ECR220DWR200W2SWD200-250,husillo / Spindel,en el servicio / im Betrieb
710,09075196,100628,Destornillador EC,AMT,HSX1064WV38,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
711,09075197,100629,Destornillador EC,AMT,HSX1064WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
712,09075198,100626,Destornillador EC,AMT,HSX1064WV38,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
713,09075199,100600,Destornillador EC,AMT,HSX1064WV38,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
714,09075200,100601,Destornillador EC,AMT,HSX1064WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
715,09075463,100640,Destornillador EC,AMT,HSX2250WV34,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
716,09075464,100639,Destornillador EC,AMT,HSX2250WV34,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
717,09075902,100645,Destornillador EC,AMT,HSX1025WV38L,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
718,09075903,100643,Destornillador EC,AMT,HSX1025WV38L,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
719,09075904,100644,Destornillador EC,AMT,HSX1025WV38L,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
72,09060551,09060551,Destornillador EC,AMT,ECR220DWR200W2SWD200-250,husillo / Spindel,en el servicio / im Betrieb
720,09075905,100646,Destornillador EC,AMT,HCX1039WV38,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
721,09075906,100647,Destornillador EC,AMT,HCX1064WV38,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
722,09079228,09079228,Destornillador EC,AMT,ECR211DWR120W2AWD250-120,husillo / Spindel,en el servicio / im Betrieb
723,09079229,09079229,Destornillador EC,AMT,ECR211DWR120W2AWD250-120,husillo / Spindel,en el servicio / im Betrieb
724,09079230,09079230,Destornillador EC,AMT,ECR211DWR120W2AWD250-120,husillo / Spindel,en el servicio / im Betrieb
725,09079231,09079231,Destornillador EC,AMT,ECR211DWR120W2AWD250-120,husillo / Spindel,en el servicio / im Betrieb
726,1,1,Destornilladores (general),xxxxxx,xxxxxx,Standard,en el servicio / im Betrieb
727,100199,100199,Apagado del pulso,Oetiker,HO3000 EL-06,Standard,en el servicio / im Betrieb
728,100569,100569,Destornillador EC,Atlas Copco,8436616050,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
729,1025318,100517,Destornillador EC,Cleco,CTBAW153,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
73,09060552,100066,Destornillador EC,AMT,HCX2100WV12,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
730,1025319,100518,Destornillador EC,Cleco,CTBAW153,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
731,1031597,100556,Destornillador EC,Cleco,CTBAW653,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
732,1031598,100555,Destornillador EC,Cleco,CTBAW653,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
733,1032806,100554,Destornillador EC,Cleco,CTBAW653,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
734,1032808,100557,Destornillador EC,Cleco,CTBAW653,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
735,16G02796,100388,Destornillador EC,Desoutter,EAD70-800,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
736,17G27346,100404,Destornillador EC,Desoutter,EAD32-900,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
737,18101900615,100515,Destornillador EC,Desoutter,ERP10L,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
738,18G36892,100406,Destornillador EC,Desoutter,EAD50-900,Standard,en mantenimiento / Wartung/Rep
739,18G45448,100360,Destornillador EC,Desoutter,EAD20-1300,Standard,en el servicio / im Betrieb
74,09060553,100065,Destornillador EC,AMT,HCX2100WV12,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
740,18G45451,100361,Destornillador EC,Desoutter,EAD20-1300,Standard,en el servicio / im Betrieb
741,18G46300,100368,Destornillador EC,Desoutter,EAD20-1300,Standard,en mantenimiento / Wartung/Rep
742,19H59041,100393,Destornillador EC,Desoutter,EAD80-650,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
743,19H59692,100425,Destornillador EC,Desoutter,EAD80-650,Standard,en el servicio / im Betrieb
744,19I58279,100383,Destornillador EC,Desoutter,EAD20-1300,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
745,19I58300,100382,Destornillador EC,Desoutter,EAD20-1300,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
746,19I61949,100434,Destornillador EC,Desoutter,EAD70-800,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
747,19I70187,100433,Destornillador EC,Desoutter,EAD70-800,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
748,19I70576,100407,Destornillador EC,Desoutter,EAD50-900,Standard,en mantenimiento / Wartung/Rep
749,19I73042,100405,Destornillador EC,Desoutter,EAD50-900,Standard,en el servicio / im Betrieb
75,09060554,100064,Destornillador EC,AMT,HCX2100WV12,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
750,19I73057,100494,Destornillador EC,Desoutter,EAD50-900,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
751,19I73324,100395,Destornillador EC,Desoutter,EAD20-1300,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
752,200001,200001,Destornilladores (general),Desoutter,ELS30-300-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
753,200002,200002,Destornilladores (general),Desoutter,ELS8-800-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
754,200003,200003,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
755,200004,200004,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
756,200005,200005,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
757,200006,200006,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
758,200007,200007,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
759,200008,200008,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
76,09060555,100067,Destornillador EC,AMT,HCX2100WV12,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
760,200009,200009,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
761,200010,200010,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
762,200011,200011,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
763,200012,200012,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
764,200013,200013,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
765,200014,200014,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
766,200015,200015,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
767,200016,200016,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
768,200017,200017,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
769,200018,200018,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
77,09060878,09060878,Destornillador EC,AMT,ECR220DWR200A2DWA200SO260,husillo / Spindel,en el servicio / im Betrieb
770,200019,200019,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
771,200020,200020,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
772,200021,200021,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
773,200022,200022,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
774,200023,200023,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
775,200024,200024,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
776,200025,200025,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
777,200026,200026,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
778,200027,200027,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
779,200028,200028,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
78,09060879,09060879,Destornillador EC,AMT,ECR220DWR200A2DWA200SO260,husillo / Spindel,en el servicio / im Betrieb
780,200029,200029,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
781,200030,200030,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
782,200031,200031,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
783,200032,200032,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
784,200033,200033,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
785,200034,200034,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
786,200035,200035,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
787,200036,200036,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
788,200037,200037,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
789,200038,200038,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
79,09060902,100105,Destornillador EC,AMT,HCX1064WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
790,200039,200039,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
791,200040,200040,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
792,200041,200041,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
793,200042,200042,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
794,200043,200043,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
795,200044,200044,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
796,200045,200045,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
797,200046,200046,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
798,200047,200047,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
799,200048,200048,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
8,09060378,09060378,Destornillador EC,AMT,ECR220DWR200DWA200AZ250,husillo / Spindel,en la bodega / Im Lager
80,09060903,100334,Destornillador EC,AMT,HCX1064WV38,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
800,200049,200049,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
801,200050,200050,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
802,200051,200051,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
803,200052,200052,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
804,200053,200053,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
805,200054,200054,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
806,200055,200055,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
807,200056,200056,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
808,200057,200057,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
809,200058,200058,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
81,09060906,100129,Destornillador EC,AMT,HCX1025WV38,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
810,200059,200059,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
811,200060,200060,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
812,200061,200061,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
813,200062,200062,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
814,200063,200063,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
815,200064,200064,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
816,200065,200065,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
